user_id,age,gender,subscription_type,avg_watch_time_minutes,sessions_per_week,device_type,country,churned
cddd39f8-dda7-4ab0-bd30-978c8418c9fd,29,Male,Free,11.9,22,Smart TV,Korea,0
97341599-5e10-42f2-825e-fbad0da663fa,20,Other,Basic,131.7,19,Tablet,Yemen,1
8411f3a6-80d8-41e4-871e-f369cf5bbc77,18,Female,Basic,87.3,13,Laptop,Bouvet Island (Bouvetoya),1
9ca9b0f2-6219-402a-94ed-e26adf994434,50,Other,Basic,43.1,12,Tablet,Yemen,0
ba98758a-9ae2-4780-9f31-b32d6e9a7026,57,Male,Basic,34.4,20,Smart TV,Papua New Guinea,0
3728cee3-0980-4882-a3fe-a8a44e139ad1,27,Female,Free,182.9,1,Tablet,Grenada,0
129c0b2e-72f1-4340-992d-95117e1d9c47,60,Other,Free,159.5,21,Tablet,Jordan,0
2da0e2ab-a4d1-4d84-8340-93f6ae536ea0,61,Female,Premium,79.8,17,Tablet,Finland,0
e7fce5ae-8df8-440d-bece-e2c3a9a28540,46,Male,Basic,143.9,13,Laptop,Djibouti,0
5cba9054-6a23-41a4-84be-48629e3771eb,30,Other,Free,150.2,1,Smart TV,Iran,1
fd74b602-be56-43d4-ad07-095a3378b7d4,29,Male,Premium,62.5,10,Smart TV,Cuba,0
4025edc7-d8f5-452c-b1a2-59482e35bd31,48,Male,Free,197.4,15,Laptop,Russian Federation,0
7b507072-4ac2-4e04-b6c9-8cbaa90ebfd8,63,Female,Basic,235.4,7,Laptop,Guyana,0
d7b1bef3-aedb-4c05-8b06-a6171aec2f64,19,Other,Free,238.5,22,Laptop,Palestinian Territory,0
08f441d1-e2c9-4865-92ab-d64363a55c47,52,Male,Basic,182.7,18,Mobile,Australia,1
61ea32c2-1772-4973-8e52-17cd658f65e1,40,Male,Basic,155.9,16,Tablet,Switzerland,0
6dee3d8d-3125-441b-9a6a-0f86d267e066,34,Other,Free,23,14,Tablet,Palestinian Territory,0
635c207a-7df4-462e-9043-cf3bdf5b6da7,43,Male,Premium,89.9,18,Smart TV,Andorra,0
7a80fe50-c5e2-4631-aae2-451ec95d1dce,25,Male,Basic,32.5,7,Tablet,Bolivia,1
a80122e1-2acb-4d94-9952-af0cf3520a0a,46,Other,Free,289.3,17,Mobile,Ghana,0
51362c93-cfce-46f3-b5d5-70172fdaa0da,43,Other,Free,44.8,18,Laptop,Benin,0
895afebc-d0e4-4a14-b695-adfcc45f7531,27,Other,Free,49.8,12,Smart TV,Korea,0
1b79d020-863d-42a1-8965-e340708f40f8,43,Other,Free,267.4,8,Smart TV,Barbados,1
2fda4da9-c5c3-41c8-b045-340d7dd1dd26,51,Female,Basic,283.5,22,Tablet,Romania,0
5ec29686-4a72-4fd1-9e4c-38429f7615a9,58,Other,Premium,230.9,2,Smart TV,Bermuda,0
dd4a973e-24c1-48ee-bd08-0b9546adbb84,24,Female,Basic,6.6,7,Laptop,Morocco,0
7da3a17a-ac38-40e3-8809-aaf6cf3171d7,21,Female,Free,5.4,4,Smart TV,Dominica,0
bc8b4c00-596f-4e72-ac9e-593bce2b95e5,62,Female,Free,116.5,18,Laptop,Japan,1
ae3829c8-490a-4ea8-80f8-3ad226a458aa,28,Male,Free,47.3,6,Mobile,India,1
93ce885b-c01a-46d8-98c4-5070bbcbbe84,46,Female,Basic,10.4,9,Mobile,Sudan,0
871bdf61-c15e-4cda-bba9-2b7cbb252944,53,Female,Premium,141.9,9,Laptop,Azerbaijan,0
7e9f6fd2-114b-4a97-8cfe-68192aa4d728,42,Male,Free,283.2,14,Tablet,Czech Republic,0
cc53ac5d-75ce-406c-b3ad-c29801f9acc2,38,Male,Basic,100.5,8,Smart TV,Benin,0
93edf3ac-3ba5-40bf-9bf9-e23a33ae353f,53,Male,Premium,200,19,Tablet,Seychelles,0
8292d41d-6331-4cdb-b4f2-f14264937589,27,Other,Basic,197.4,3,Smart TV,Svalbard & Jan Mayen Islands,0
0491e427-7476-4215-9650-6a8ad609e31a,54,Male,Premium,79.1,18,Mobile,Switzerland,0
4035c9f0-1f6d-4611-b576-3cfb69c6eb3d,26,Male,Basic,196.9,5,Mobile,Belgium,0
cf7f61a3-c459-4eaa-a6f9-d431c1e99a40,41,Female,Basic,67.6,14,Mobile,Nauru,1
908e58a7-38ee-4153-9a91-8553f737613a,52,Male,Basic,41,4,Smart TV,Montserrat,1
eb0caa8a-3d3c-43c3-a446-f3fd59a2e34b,52,Other,Basic,211.9,7,Mobile,Botswana,1
687c41e5-fd28-4939-b5ac-b3d6f9fc19ad,53,Male,Free,38.5,20,Mobile,Estonia,0
f4905a97-1c02-4841-bde4-316e4027458e,35,Other,Free,299.1,12,Mobile,Albania,1
e5033e6a-7342-4113-b723-5b252b777852,56,Male,Free,59.1,2,Mobile,Samoa,0
defff568-092c-4535-a7fd-4764273ff32a,49,Male,Basic,180.3,11,Tablet,Slovakia (Slovak Republic),0
1f268193-fb7c-4261-bb47-bfd076247d6d,41,Male,Free,126.4,14,Mobile,Tajikistan,1
a7acc626-4459-4c37-a8cd-46b23911a750,40,Male,Premium,42.3,22,Mobile,Brazil,0
de3f7979-2133-48d7-9bac-e9db54f8277a,49,Other,Basic,13.2,23,Tablet,Croatia,0
5ab0a004-3e47-413e-8618-05483b709838,54,Other,Basic,188.7,16,Tablet,Nauru,0
f5168383-b387-4bda-abe8-0ab8db344922,29,Female,Free,243,20,Smart TV,Mayotte,0
f63315b6-c16a-4bdd-bca5-646f4a047e76,30,Other,Premium,253.4,6,Laptop,Montserrat,0
310a70ab-8e6c-4f87-a07b-cdcc65bb44b9,40,Male,Premium,147.4,23,Mobile,Guatemala,0
d0baa6cd-6767-40ec-b2f1-4c5118abbf55,42,Female,Basic,234.3,4,Mobile,Antarctica (the territory South of 60 deg S),1
1f275b28-3463-423d-981c-ec4a9c98c33d,52,Female,Free,203.5,15,Mobile,Korea,0
ecdeba7f-915c-4613-8ceb-b82fd224f633,58,Female,Basic,218.7,24,Smart TV,Switzerland,0
45f171d2-086f-4b07-8d92-4ae60df722a5,47,Male,Free,150.3,1,Mobile,Saint Vincent and the Grenadines,0
854184ce-5f39-46bc-8c41-272494b5c59c,34,Other,Free,191.9,7,Laptop,Belize,0
57cbafbd-53a1-4a07-82fc-d7de05668683,37,Male,Premium,242.6,12,Tablet,Saint Martin,1
dbf4a89d-eb73-4364-995b-856fab6f9a79,42,Female,Basic,122.4,10,Smart TV,Saint Barthelemy,0
844797b9-822c-42f1-a4fa-708d0cced158,39,Male,Basic,242.8,5,Tablet,South Africa,0
6349f16c-7398-481b-9262-9b767a607879,30,Male,Premium,179.6,12,Mobile,Turks and Caicos Islands,0
c0b6d940-d88d-4fa4-8c59-0008080e454d,36,Other,Basic,53.9,18,Mobile,Antarctica (the territory South of 60 deg S),1
bcd396d0-fae0-4b72-9bd6-ecb88344c0a5,53,Other,Basic,12.3,10,Mobile,France,1
64a793a1-e6fd-4eee-b5c5-8d42fc55404e,29,Female,Free,112,6,Laptop,Sudan,0
645f557a-bb35-4eac-84d6-d938506117d0,58,Male,Premium,166.3,12,Laptop,French Southern Territories,0
94b1ec6d-ef71-45d0-9025-b1b3e2ba899a,36,Male,Free,252.7,7,Smart TV,Lithuania,0
edeb9c35-94fd-452e-bf19-4507d5dd71d4,29,Other,Premium,42.6,18,Tablet,United States of America,0
acd3e4ce-e5e0-4446-8cf2-167338a61872,26,Male,Premium,241.1,2,Mobile,Bolivia,0
bb17732c-4d13-4ed7-a207-fa616f88c856,24,Male,Free,259.6,10,Mobile,Burkina Faso,1
68d76a5b-f71c-4aca-a450-c2fbfcb5386e,45,Male,Basic,49.5,15,Mobile,India,0
4b9bf846-4068-40d5-931f-046d6bf655dd,31,Other,Premium,256.2,12,Mobile,Venezuela,1
17e49c58-59f7-4e8f-93cf-206a79eac132,48,Female,Basic,297.5,17,Laptop,Christmas Island,0
49e3eb43-fc1e-4865-ae3a-3359e4b6beb3,36,Female,Premium,219.4,4,Tablet,Jersey,0
98a67f84-d6eb-48fc-92fc-60a38175826d,64,Male,Premium,236.5,7,Tablet,Romania,0
23c34f98-e595-446e-9c56-0e966be23ae9,33,Female,Basic,298.4,9,Smart TV,United States Minor Outlying Islands,0
0a0495b9-60dd-4e4b-8845-7caacf776b06,22,Other,Free,183.6,19,Laptop,South Africa,0
1d66cc34-87b1-4e95-85bd-9bf01fe6fb91,52,Other,Premium,95.8,23,Mobile,Saudi Arabia,0
13e849a9-a854-4b67-a5b1-0ea2b8ec1161,29,Female,Basic,252.1,7,Tablet,Gabon,0
b37fc616-3eae-452e-829d-be35b6fbc624,42,Female,Free,186.3,23,Tablet,Indonesia,0
f69fe91d-3132-463c-a480-e7c44d27e16e,38,Male,Free,176.5,2,Laptop,San Marino,0
c1363514-8fdf-4ce9-85e0-b704b18fb499,53,Female,Basic,79.8,6,Smart TV,Heard Island and McDonald Islands,0
4047a6d5-beee-45d6-af52-ddd04410ada2,40,Male,Premium,228.1,18,Smart TV,Norway,0
df4c6545-9247-4fa5-bf99-81e9fe6db782,33,Male,Premium,29.1,6,Mobile,Peru,0
ce67120d-970b-46f1-8afd-b54d5fc424b6,56,Other,Basic,277.7,13,Smart TV,Qatar,0
af6b2d18-1d55-45ec-a772-dbbc1b7032f7,62,Other,Free,101.1,19,Tablet,Tokelau,0
95e4256f-6c5c-47c0-9924-a9b285e99741,59,Other,Free,42.7,2,Smart TV,Georgia,1
b3b59276-f01c-42d6-9fa6-c4e353d7e006,56,Other,Premium,135.5,12,Mobile,San Marino,1
0184c9e5-7f8d-4332-8106-201fa1c152e0,31,Female,Free,17.5,15,Tablet,Portugal,0
1540e60b-39a5-49e1-a9e9-3eafb31cfcaf,48,Other,Free,207,14,Smart TV,Liechtenstein,0
2a71d20c-821c-4e1e-8797-9f941f3535b9,22,Female,Free,271.3,6,Smart TV,South Georgia and the South Sandwich Islands,0
f7500d9c-f500-4d95-bf41-8313a761080f,52,Other,Basic,252,18,Laptop,Dominican Republic,1
ef1257d8-3aae-4c55-b230-8f3ce69d29a1,40,Female,Premium,42.6,5,Mobile,Tanzania,0
4bc60501-dafa-4be9-b9da-3eee4288cd3a,46,Male,Free,42.2,18,Smart TV,Guernsey,0
3ddabca9-b7b1-4dc8-8367-8c24d1072338,60,Female,Basic,245,3,Laptop,Kiribati,1
68235834-7429-424d-8c98-43a6f17d517d,28,Female,Basic,277.7,3,Tablet,Faroe Islands,0
5e6dd8b3-80fc-4962-8129-d74e400a476d,35,Other,Premium,140.9,22,Laptop,Monaco,0
512bc06f-4b85-41b2-a449-d03845f8d68a,64,Female,Free,152.2,22,Laptop,Haiti,0
7f091501-3cf3-418c-b457-6a8e3164e45d,29,Male,Basic,98.9,10,Smart TV,Montserrat,0
3f4c9ca7-c788-4c07-b27d-7a71f50dcfaf,26,Male,Free,268.8,19,Smart TV,Thailand,1
82b15caf-f95e-4e76-a1f5-59eb3974386f,27,Other,Premium,195.2,3,Smart TV,Yemen,1
8bb89bad-5e63-433b-86b6-845483631182,61,Male,Basic,90,12,Laptop,Bhutan,0
c467be04-46fb-46cc-8340-235397f50801,34,Female,Free,93.1,16,Tablet,Kyrgyz Republic,0
f3d8fd9f-325c-49a9-8a47-8ff38e0d58df,55,Male,Basic,267.9,17,Mobile,Moldova,0
eb3ec237-3e43-4eb6-9410-07b57f898632,24,Other,Premium,9,7,Laptop,Gabon,0
e332f3cb-c43c-446d-84cb-04ef9fc80117,63,Female,Free,100.2,13,Smart TV,Saint Barthelemy,0
804c1ee5-6574-4b96-bfae-9589fb31a815,30,Other,Premium,168.5,24,Mobile,Turks and Caicos Islands,0
cdc4434f-6619-47ff-bbea-39f34c02ce37,57,Female,Free,48.7,2,Tablet,El Salvador,0
298cf06c-493f-4e5c-a4f3-5f764f9fb62a,59,Male,Basic,32.2,4,Mobile,Thailand,0
f610be87-38ee-4b69-8952-d8810a6a2520,26,Other,Basic,245.5,10,Smart TV,Jordan,0
3d92bb65-8be4-4d8d-9c2d-ace6a51667f0,44,Other,Basic,268.8,7,Laptop,Vietnam,0
8c24a43d-32c5-4bf7-b414-9d5badb07f9a,19,Female,Free,248,24,Laptop,Nicaragua,0
270b86cf-839b-4b76-bc4d-7c01a6fbabc5,22,Other,Premium,270.1,17,Smart TV,Greece,0
c0e45585-55f9-45ed-8735-2b0b1c101692,46,Female,Basic,168.2,20,Laptop,Mauritania,0
f27ad5fb-00de-4f23-a3e9-a533615fc270,54,Female,Basic,244.6,6,Smart TV,Palestinian Territory,0
dea45b05-2640-4fde-8dae-7d539a48bad4,55,Female,Premium,118.3,19,Laptop,Sri Lanka,0
9718c26e-548a-44bc-9ebb-790a6263b685,36,Female,Premium,201.5,5,Laptop,Poland,0
b44b3615-1a27-49a6-a504-d286e669dc7e,25,Male,Free,296.7,10,Laptop,Egypt,0
8bbc88e8-cfd7-4a89-b774-72e087cfc7a1,62,Female,Free,71.6,9,Tablet,Vanuatu,0
6410d390-a1c5-417f-8a80-522574d80aa5,18,Other,Premium,120,13,Tablet,Andorra,0
5a99f2c0-6645-4c7f-99ec-7eeab920f638,39,Male,Free,146.6,19,Smart TV,Bahamas,1
791da90f-2aec-43fe-905c-3923e0f9b556,34,Other,Basic,45.7,21,Tablet,Northern Mariana Islands,0
4f3deeb8-09e2-4583-b808-55971cf87f7c,24,Male,Premium,28.9,24,Smart TV,Saint Martin,0
b16e633d-e25a-42fc-9005-27685b340fd8,42,Female,Free,249.8,6,Mobile,Paraguay,0
6a1cee22-ad9e-4a52-a73f-1a56f105e257,62,Male,Basic,293.2,4,Mobile,Trinidad and Tobago,0
3f940868-39ca-4e3b-aaf7-2844c6b3cba4,21,Male,Basic,124.4,24,Tablet,Finland,0
9f9ce0f2-c176-48da-9477-43ec57ea4a86,53,Other,Basic,30.9,3,Mobile,Estonia,0
864673df-a5ab-453a-ba8e-7d29797d5b37,23,Other,Free,24.4,3,Mobile,Saint Helena,0
4a81e9cf-5cfa-4f4e-ae8b-b7e248611d93,48,Female,Free,267.9,4,Laptop,Zambia,0
57152825-bbdb-45f4-b7ba-1136c825399a,36,Male,Basic,141.8,5,Laptop,Antarctica (the territory South of 60 deg S),0
f4cde8da-83f4-4297-96a2-8db68c6de6bb,61,Male,Premium,99.4,8,Smart TV,Sweden,0
d36fdd53-7434-418e-9d94-cc5712e4e91e,56,Male,Premium,145.6,16,Mobile,Jamaica,1
cf17841c-01be-4444-9e60-ec7805c3b342,44,Female,Basic,98.9,22,Smart TV,Palau,0
dabb1415-f7ad-45e0-a3ba-e32860c094c5,27,Female,Free,149.3,3,Smart TV,Sri Lanka,1
9cb9d9a8-1fcf-4def-aa7a-32fb98ff469b,43,Female,Basic,258.6,24,Mobile,Indonesia,1
a4486bd3-3fa3-4af4-a420-ba575706cf9c,36,Female,Free,179.7,12,Tablet,Central African Republic,0
445f04b5-dcb9-4e8e-88f6-cbd5f6d57429,56,Female,Premium,209.9,8,Mobile,Sudan,0
171b9e6d-3ac2-466c-b656-85a49fe4aaa2,20,Other,Premium,112.6,13,Laptop,Antarctica (the territory South of 60 deg S),0
139b06ac-4ee4-4f2c-9202-976a62e56eb8,62,Male,Basic,222.9,4,Mobile,Ghana,1
75128511-0ebf-4e30-a32d-98f092f474f0,30,Male,Premium,201.7,14,Tablet,Micronesia,1
6119aa17-cb38-4dec-8b31-e3334ee07479,45,Male,Free,40.3,14,Smart TV,New Caledonia,0
5520c5b7-3830-478b-991c-5ebd5b3aed12,37,Male,Basic,173.9,13,Smart TV,Northern Mariana Islands,1
90cda5e1-5011-4ba5-b1b4-8767ba7be194,45,Male,Free,80.7,6,Laptop,Estonia,0
1b7ef169-620c-49e8-8efa-fd7794e8efae,25,Male,Premium,242.2,17,Laptop,Burkina Faso,0
a1e6902c-e85b-447e-97db-ccd7cfec6853,58,Male,Free,130.7,4,Laptop,Belize,1
b5ba224d-706c-4b9c-844b-21b927e6b357,56,Male,Basic,298.4,8,Smart TV,Bouvet Island (Bouvetoya),1
f90f1b27-af2c-4e19-95e1-493f21578a58,18,Other,Premium,32.3,17,Laptop,Sudan,0
315435f7-e3c6-4af1-a7a2-a2eae1e60aa6,20,Male,Free,235.2,3,Mobile,Angola,1
68b4bacd-ecc5-4823-879a-9e242e7b182d,30,Other,Free,203.7,17,Smart TV,Libyan Arab Jamahiriya,1
96d81791-eabb-41bc-91b9-4306b1b2a851,45,Female,Premium,231.4,9,Tablet,Cyprus,1
3f084277-e379-4c4f-8cf1-c0e2bd9d8dca,42,Male,Basic,95.7,2,Smart TV,Egypt,1
3fa6f993-5263-46c4-a445-6acf7899b8fd,50,Female,Free,150.2,13,Mobile,Saudi Arabia,1
5e00d234-9b3b-4ac7-ac4d-a5e39a213918,55,Female,Free,240,20,Mobile,Saudi Arabia,0
abb2473f-fadb-425b-aa6c-1a2dc7e7e04a,23,Female,Free,73.6,2,Laptop,Uganda,1
8977b338-8c0e-48eb-8738-3c32d575faba,61,Other,Premium,71.7,20,Smart TV,Mauritius,0
99c31e76-ef00-4d75-9988-03438efa22b9,62,Female,Basic,167.6,11,Smart TV,Pakistan,1
2d6ff28f-0665-434a-aed9-c7870a1073a3,49,Female,Free,159.5,22,Smart TV,Liechtenstein,0
39a682c7-cc81-434e-881b-02aa25bdf4ba,62,Female,Free,88.3,15,Tablet,Angola,0
5ed20ec1-6a3d-474b-a399-c3a0033ce956,64,Male,Free,92.9,11,Laptop,New Caledonia,0
0c22f7c4-8ef0-418b-8d9e-4b2e01910afa,38,Male,Free,87,23,Mobile,Comoros,0
08b683dd-0b07-4730-906c-8d4c139e141b,33,Other,Basic,232.6,3,Mobile,Armenia,0
c72742ec-e4e1-4b65-997c-122f3f4aba8b,38,Other,Free,197.3,3,Laptop,Equatorial Guinea,1
778f3ad0-32f2-4664-9a46-0a261f5bd03b,28,Male,Free,250.6,12,Mobile,Tajikistan,1
768ba43c-d06f-4670-a4fe-2e05faa5e026,54,Other,Basic,292.8,24,Mobile,Tajikistan,0
86bcbeb1-493f-40bc-9dd1-16bad910bc60,53,Male,Free,144.9,5,Laptop,Reunion,1
8a8ecfc4-e499-4241-996b-5c11c9adb97b,52,Female,Basic,24.7,20,Mobile,Liechtenstein,1
f3d4c0f3-7557-4177-9a5e-54bc1683ddcd,36,Female,Basic,19.2,7,Smart TV,Suriname,0
0c664aea-3c2b-4436-a6c1-9f1ba1f9e675,37,Other,Basic,92.2,7,Tablet,Niger,0
d16b9536-f376-4fcf-81c3-6c1f3cd4e7ef,35,Male,Basic,280.1,13,Laptop,Martinique,1
3e5b100d-205a-487c-80e5-6e61d4040483,64,Male,Basic,159.3,9,Tablet,Bosnia and Herzegovina,0
0d469859-98b8-4808-89b8-74eebfe678f2,58,Other,Premium,85.2,21,Mobile,Turkey,1
d36cf603-bfdd-46dd-9df0-6a3807202ea3,31,Male,Basic,122.8,13,Mobile,French Polynesia,1
1c4637cd-20f7-4c67-b1e6-9ad5a96b8d56,32,Female,Basic,181.6,12,Smart TV,Albania,1
2b10cdd6-97c4-4e4c-8dc8-dd7b2e066349,48,Other,Premium,197.6,13,Laptop,Serbia,0
1f7ba5bd-0541-44ac-b644-675ed8b6bc64,18,Other,Basic,50.4,24,Mobile,Guam,0
b958ea49-f131-435d-a9dc-a62b09202d69,20,Male,Free,293.2,10,Laptop,Bosnia and Herzegovina,0
857cd7c0-23cb-4b57-ba84-a44b7c8decbc,33,Other,Free,165.7,1,Laptop,Cocos (Keeling) Islands,0
4bbf8311-ef2c-46d4-a14e-c2e741e34045,40,Male,Free,45,8,Laptop,Cook Islands,0
419916fe-0079-4eb9-8e1c-d50b0cece03e,28,Male,Premium,268.6,22,Laptop,Brunei Darussalam,0
921a5277-ebc5-443a-9c2c-ebefd7e17f48,29,Male,Basic,27,16,Laptop,France,0
7f06e137-6197-41fc-911d-263af29bbb03,27,Male,Premium,272.8,13,Tablet,Svalbard & Jan Mayen Islands,1
a41a027d-7434-4f47-84eb-f453ee1ab111,49,Male,Basic,299,3,Smart TV,Suriname,0
3dcfacd8-5a87-497e-82ef-525d69ff6b2e,33,Other,Basic,211.6,3,Laptop,Ghana,0
73360921-5a07-4deb-be6b-0a72789e577d,25,Female,Free,232.3,24,Tablet,Mauritania,0
d0120431-4be6-4e77-b323-d1674795b315,55,Female,Basic,104.5,5,Mobile,Latvia,0
96a0b333-ec14-497b-8b58-63bbaa518ada,29,Other,Basic,282.8,11,Laptop,Martinique,0
f3faf9ac-4e40-4ed3-838c-d514ed6afebd,41,Other,Premium,161.3,7,Mobile,Tanzania,1
bf5700f4-8a2f-4c7f-9c83-a6ecbfc0b48e,45,Female,Free,221.1,21,Laptop,Latvia,0
cc147afe-61ae-4239-9738-6e4be8aaeb1a,25,Female,Basic,277.6,24,Tablet,Paraguay,1
90b486cf-9b42-413a-88b0-c825f0cc9bc0,45,Female,Basic,292.7,10,Tablet,Pakistan,0
379f04a9-3cbf-4739-9432-73014a0a2abd,53,Female,Basic,250.8,10,Tablet,Haiti,1
1563b55a-7a22-4e65-b4cd-f8cdf98fc564,43,Female,Basic,94.4,20,Smart TV,Philippines,1
644a4a8b-6e95-4f78-b8f1-31a2b0aefccb,25,Male,Premium,290.1,2,Mobile,Isle of Man,1
37297c7e-44e0-4392-9f08-89e68f898005,45,Other,Free,190.3,3,Smart TV,Nauru,1
1c7fa883-2681-46fc-9d04-b7f80d14fa27,45,Male,Basic,279.5,8,Laptop,Slovenia,1
1d0731fe-0626-42b4-ac50-e816532d0026,54,Female,Basic,204.5,11,Mobile,Cook Islands,1
e44699c8-f1f6-4b6a-b35a-0efd30200808,58,Female,Premium,95.6,13,Tablet,Liechtenstein,0
c2b0ac19-2238-47f2-82bd-f8cb14064dc1,53,Female,Premium,114.2,7,Mobile,Costa Rica,0
39992a6f-e2ef-4c70-bc4f-e4242052f7b9,44,Male,Free,167.4,13,Tablet,Nauru,0
a1358f17-06f9-4f75-a792-11a5058e55eb,34,Male,Free,238.1,2,Smart TV,Saint Vincent and the Grenadines,0
a47f43cc-4a37-4e2e-aa57-3ddf14da59c9,26,Female,Premium,98.8,6,Smart TV,Cote d'Ivoire,0
a54a4fc7-e9db-43c1-8ea8-73fd19537cf8,50,Male,Basic,176,9,Tablet,Nigeria,0
6867dcd7-70cd-44bd-be3a-9e9f0050907f,37,Male,Premium,107,20,Tablet,Qatar,1
a504c6f5-f35d-4a5c-92bd-3ae43db5dd2a,30,Female,Free,245.7,2,Laptop,Czech Republic,1
ffd25e35-10ac-4772-b28b-622f26dd6c64,45,Male,Basic,142.7,18,Smart TV,Norway,0
83cc17b0-a26b-4e67-b02d-818ec37071b0,46,Other,Premium,27.6,16,Smart TV,Gabon,0
a27774c2-7e88-4366-b103-dd46c6929b24,30,Other,Premium,54,12,Laptop,Botswana,1
1b2c8e72-f648-4df3-b837-9e9f9c6fe5af,63,Other,Free,23,7,Smart TV,Palau,0
f683834f-df0e-42c4-9c4a-26402ebce618,52,Other,Basic,152.3,7,Tablet,Uruguay,1
ee5069a3-ec95-4f20-bc98-07bcfe9be529,23,Female,Basic,36.4,17,Mobile,New Caledonia,0
c2bc67dc-920c-4a29-bbde-f18171416880,35,Female,Free,38.7,13,Mobile,Brunei Darussalam,0
6eb5fe46-fb2f-4a43-a336-ae4ea66571e6,22,Female,Basic,282.6,11,Smart TV,Somalia,0
095e8f68-2452-48c5-8e88-d4993aab7fca,64,Other,Basic,262.4,6,Laptop,Netherlands Antilles,1
09d2c8cc-4492-4fbf-8f95-9d0f0a63a4fa,42,Other,Premium,138.4,23,Tablet,El Salvador,0
1d5b1e1e-3827-4b09-919d-3ff704450a4d,19,Male,Basic,295.8,14,Mobile,Croatia,0
cd1e682c-6b02-4485-81ad-203a548043ba,27,Male,Free,5.1,6,Tablet,Heard Island and McDonald Islands,0
c209de07-4299-473e-9d92-f8ee04151155,47,Other,Free,186.1,6,Smart TV,Tanzania,0
c19cf719-bdc2-4296-bfde-8d38c7195baf,62,Other,Basic,186.8,2,Smart TV,Malawi,1
a55346ca-90d7-4ae6-9e4b-9d8510821116,22,Other,Free,139.9,22,Mobile,Mali,1
df5ef77c-b6e2-4a30-a4d2-59890299853e,50,Other,Premium,122.1,20,Smart TV,Austria,0
dc184cc6-d54a-4988-9425-688a4d60c0bb,18,Male,Free,139.3,15,Laptop,Andorra,0
145d9b9d-c787-44c0-a30a-df08e28eb162,35,Other,Premium,127.4,17,Smart TV,Vanuatu,0
1382a355-bdfc-46f8-993a-a32f91b22d33,49,Male,Premium,220.5,8,Smart TV,Samoa,1
4be93655-36d8-43d7-bc0d-cf699e773ddf,64,Other,Basic,44.9,5,Smart TV,United States Minor Outlying Islands,1
d58a0c2b-dc56-40d2-b0b4-a40e3569d896,28,Other,Premium,63.3,17,Tablet,Syrian Arab Republic,0
f99129ce-9bcd-4462-84be-157d85df5121,38,Other,Premium,58.3,20,Tablet,Bahrain,1
6c8f23b8-b476-4678-9b42-813506967bca,43,Male,Basic,82.4,1,Mobile,Aruba,0
176f1514-2109-4e1a-8972-589444502208,42,Male,Free,160,22,Mobile,Myanmar,1
937a70d4-3c9c-496f-a147-1ccb402c360a,39,Female,Basic,37.8,18,Mobile,Dominica,1
c90f52da-68ce-4ffb-b910-292f87834bae,44,Other,Basic,261.1,15,Smart TV,Gabon,1
b3d392f5-f86f-49d6-8f5a-bf483a3432c3,30,Female,Premium,92.7,5,Tablet,Cambodia,1
776d8a57-5b95-4a7b-8ac9-d10b32851a6f,50,Female,Basic,52.9,7,Laptop,India,0
b2ccb918-da7e-451c-a5c5-ed17d08023e1,51,Male,Premium,204.3,18,Smart TV,Kazakhstan,1
eedb20a6-5afb-499e-8e25-f3d0b78ab2ce,58,Male,Basic,16.2,6,Smart TV,Somalia,0
d5c09271-d59a-43b8-befd-63d07470c086,52,Female,Free,187.9,22,Smart TV,Kyrgyz Republic,0
120c4ba9-4bbc-4153-bb32-11203b0c2b86,18,Other,Premium,211,21,Laptop,Congo,0
73826bb8-d306-41a4-9a75-fc27a36fa24d,38,Male,Basic,68.4,5,Mobile,Nigeria,1
9149d916-8f96-4eb6-95bf-56f9325f9d9d,23,Other,Free,17.4,19,Laptop,French Southern Territories,0
79685a0e-47a0-40f1-804f-1b66896c6079,45,Other,Basic,112.3,10,Mobile,Dominica,0
602d3932-4504-4e21-b11b-53033d508375,34,Female,Free,34.1,15,Laptop,Sweden,0
537d84fa-fbb0-4eca-99d1-650e5641b701,22,Female,Basic,39.4,10,Tablet,Bulgaria,0
31d15be7-4d57-4081-b9d7-72ae3cbd4ef9,48,Female,Basic,80,16,Smart TV,American Samoa,0
adcadd65-b180-4a39-8e4d-12466e13ac9d,22,Female,Basic,92.2,12,Smart TV,Libyan Arab Jamahiriya,1
0899d559-4df9-48e8-98d7-bd17d2aff859,55,Male,Premium,161.3,18,Smart TV,Israel,1
6f14bac1-1f96-4d06-8f68-5a4ff8c5a252,20,Male,Basic,205.1,23,Mobile,Bangladesh,0
b85b0ddf-a1d0-44e2-b7d3-e12b557e0cb9,40,Female,Free,179.9,1,Laptop,South Georgia and the South Sandwich Islands,1
8148080f-ae15-4466-bdf5-3ed245cd0802,54,Male,Basic,48.8,16,Tablet,American Samoa,1
8f885166-25a0-4d4b-822a-05b6c2d0b018,54,Female,Premium,55.8,22,Laptop,South Africa,0
b3ecf6d7-82ea-46ff-9727-fc920556043a,27,Other,Free,264.2,6,Smart TV,Georgia,1
77099c90-ae1d-4fe6-92b0-9e53cda028ba,27,Other,Free,169.7,3,Tablet,Austria,1
ddf8300d-f49e-45f5-9d31-ccf4f9344357,36,Other,Free,261.6,2,Tablet,Moldova,0
36769e4e-39f3-4dfe-b7e6-44c64df75ecd,34,Female,Free,114.6,2,Smart TV,Lao People's Democratic Republic,0
